id_bdq;foco_id;lat;lon;data_pas;pais;estado;municipio;bioma
 1590557391 ;13968d55-e215-3055-b572-59ef0353c093;  -18.356450 ;  -40.295310 ;2022-06-29 16:48:00;Brasil;ESPÍRITO SANTO;PINHEIROS;Mata Atlântica
 1590557433 ;00377044-e54f-3185-ad24-c32e407a55a0;  -19.374940 ;  -40.287530 ;2022-06-29 16:48:00;Brasil;ESPÍRITO SANTO;LINHARES;Mata Atlântica
 1590557436 ;14fd72ec-0200-3bd4-94d1-3954ad955cfd;  -19.645930 ;  -40.258560 ;2022-06-29 16:48:00;Brasil;ESPÍRITO SANTO;ARACRUZ;Mata Atlântica
 1590557461 ;537ac709-fa2a-30c4-8267-d3911bca2be3;  -20.083130 ;  -40.302750 ;2022-06-29 16:48:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1590557465 ;53df622e-d9b3-3deb-906a-35f376114134;  -20.207900 ;  -40.377550 ;2022-06-29 16:48:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1590862995 ;0c9ac6c8-cbe5-34db-8a74-905ae4cc5028;  -18.983590 ;  -40.537930 ;2022-07-01 16:35:00;Brasil;ESPÍRITO SANTO;SÃO GABRIEL DA PALHA;Mata Atlântica
 1590862998 ;ef34d737-0cfe-388f-8403-1a0b68620f20;  -18.303120 ;  -39.807560 ;2022-07-01 16:35:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1590863097 ;be83fe4f-5162-3e60-9331-b687ee96c1ce;  -18.301610 ;  -39.797700 ;2022-07-01 16:35:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1590863109 ;9ceef22a-abda-30bf-966c-d7fb76f46205;  -19.872290 ;  -41.150200 ;2022-07-01 16:35:00;Brasil;ESPÍRITO SANTO;LARANJA DA TERRA;Mata Atlântica
 1590863133 ;3823e7c8-0484-358e-912e-74469001ae2e;  -20.762950 ;  -41.672370 ;2022-07-01 16:35:00;Brasil;ESPÍRITO SANTO;GUAÇUÍ;Mata Atlântica
 1591077827 ;66a38834-92a1-387c-bfb7-239d72c94c19;  -19.527490 ;  -41.026500 ;2022-07-03 16:22:00;Brasil;ESPÍRITO SANTO;BAIXO GUANDU;Mata Atlântica
 1591077992 ;8462b81c-c198-3838-93f3-b08c050c2779;  -18.485060 ;  -39.820790 ;2022-07-03 16:22:00;Brasil;ESPÍRITO SANTO;CONCEIÇÃO DA BARRA;Mata Atlântica
 1591461317 ;f0bc73d6-9a93-3ef3-a440-94e33c29b506;  -20.323230 ;  -41.060610 ;2022-07-06 16:52:00;Brasil;ESPÍRITO SANTO;DOMINGOS MARTINS;Mata Atlântica
 1591461390 ;488f06bd-575f-3ed0-b463-c83e4fcf5bee;  -20.840430 ;  -41.194120 ;2022-07-06 16:52:00;Brasil;ESPÍRITO SANTO;CACHOEIRO DE ITAPEMIRIM;Mata Atlântica
 1592399852 ;79685b0c-b1a5-3b4a-9297-47479e7d18ea;  -19.984020 ;  -40.398410 ;2022-07-13 16:56:00;Brasil;ESPÍRITO SANTO;FUNDÃO;Mata Atlântica
 1592399860 ;27b3fd49-a0a1-322c-ace4-e7924d948a43;  -19.987240 ;  -40.416430 ;2022-07-13 16:56:00;Brasil;ESPÍRITO SANTO;FUNDÃO;Mata Atlântica
 1592399891 ;6d39b9ab-a769-393b-a7ca-4a7c41fd1af4;  -20.071880 ;  -40.298310 ;2022-07-13 16:56:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1592619292 ;c40a4c35-34d6-3967-a14f-b66b81461955;  -20.578920 ;  -41.454560 ;2022-07-15 16:43:00;Brasil;ESPÍRITO SANTO;MUNIZ FREIRE;Mata Atlântica
 1592619294 ;9ec6ef66-fa90-3ab8-886a-03ad1136f044;  -20.580450 ;  -41.464580 ;2022-07-15 16:43:00;Brasil;ESPÍRITO SANTO;MUNIZ FREIRE;Mata Atlântica
 1592846796 ;0d56d7c3-a319-3970-8232-4c9bb5c060b0;  -20.771380 ;  -41.613840 ;2022-07-17 16:30:00;Brasil;ESPÍRITO SANTO;ALEGRE;Mata Atlântica
 1593091844 ;59966903-a887-3354-81a1-312c9f7aecc5;  -21.089190 ;  -40.978550 ;2022-07-19 16:18:00;Brasil;ESPÍRITO SANTO;PRESIDENTE KENNEDY;Mata Atlântica
 1593321884 ;d91090ae-bd42-3542-86f2-5fde16b0ac8b;  -20.290610 ;  -41.762650 ;2022-07-21 16:05:00;Brasil;ESPÍRITO SANTO;IÚNA;Mata Atlântica
 1593446658 ;85e8ead5-e204-398e-a6b1-9e9af7837d29;  -19.288740 ;  -39.996320 ;2022-07-22 16:50:00;Brasil;ESPÍRITO SANTO;LINHARES;Mata Atlântica
 1593446659 ;8defe35a-258c-3948-8fdd-69ce052eafb8;  -19.290090 ;  -39.990390 ;2022-07-22 16:50:00;Brasil;ESPÍRITO SANTO;LINHARES;Mata Atlântica
 1593446696 ;96870b4d-2929-314f-8691-2b001527f3aa;  -20.198260 ;  -40.372290 ;2022-07-22 16:48:00;Brasil;ESPÍRITO SANTO;SERRA;Mata Atlântica
 1593446699 ;a29b7526-7d44-3d57-bb96-1522587521d8;  -20.255370 ;  -40.899980 ;2022-07-22 16:48:00;Brasil;ESPÍRITO SANTO;DOMINGOS MARTINS;Mata Atlântica
 1593446823 ;3df17e49-345b-302c-b0a9-56a21b7588a5;  -20.257310 ;  -40.912010 ;2022-07-22 16:48:00;Brasil;ESPÍRITO SANTO;DOMINGOS MARTINS;Mata Atlântica
 1593446839 ;75d563d1-7b94-36b2-9284-3487254145ed;  -20.734800 ;  -41.198180 ;2022-07-22 16:48:00;Brasil;ESPÍRITO SANTO;CACHOEIRO DE ITAPEMIRIM;Mata Atlântica
 1593715419 ;204e2477-e452-312f-adcd-cb5ecad44784;  -18.728650 ;  -40.642920 ;2022-07-24 16:35:00;Brasil;ESPÍRITO SANTO;NOVA VENÉCIA;Mata Atlântica
 1593715422 ;2e748cc0-147a-3702-be99-7ab505bb8051;  -18.656080 ;  -40.582390 ;2022-07-24 16:35:00;Brasil;ESPÍRITO SANTO;VILA PAVÃO;Mata Atlântica
 1593715818 ;342e01e0-cfcc-3e27-8105-681bd1b6eb6b;  -21.156720 ;  -41.539280 ;2022-07-24 16:35:00;Brasil;ESPÍRITO SANTO;MIMOSO DO SUL;Mata Atlântica
 1594066686 ;19976319-c086-3671-92d8-20c86d0fdbe7;  -20.541580 ;  -40.410000 ;2022-07-26 16:22:00;Brasil;ESPÍRITO SANTO;GUARAPARI;Mata Atlântica
 1594066918 ;f04f8d91-b071-3f28-8522-6366f85211c1;  -18.568910 ;  -40.290020 ;2022-07-26 16:24:00;Brasil;ESPÍRITO SANTO;BOA ESPERANÇA;Mata Atlântica
 1594066919 ;0f224d88-75b5-3bb2-807c-82f070d7dd7a;  -18.570320 ;  -40.300600 ;2022-07-26 16:24:00;Brasil;ESPÍRITO SANTO;BOA ESPERANÇA;Mata Atlântica
 1594066923 ;b06683b0-3e0f-3653-81df-51200d6edbdd;  -19.046080 ;  -40.584300 ;2022-07-26 16:22:00;Brasil;ESPÍRITO SANTO;SÃO GABRIEL DA PALHA;Mata Atlântica
